cbsa_code,cluster,cluster_text,cluster_key_traits,cluster_candidate_name_1,cluster_candidate_name_2,cluster_candidate_name_3,coarse_cluster_final_name,cluster_description,cluster_tradeoffs,sub_cluster,sub_cluster_text,sub_cluster_key_traits,sub_cluster_candidate_name_1,sub_cluster_candidate_name_2,sub_cluster_candidate_name_3,cluster_final_name,sub_cluster_description,sub_cluster_tradeoffs
12900,3,Lower poverty / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",1,Low-rent / Less diverse,annual_snowfall: lower vs avg (1.599 vs 9.316) | population_growth: lower vs avg (-0.02446 vs 0.01364) | current_smoking_share: higher vs avg (17.35 vs 15.34) | AmericanIndianAlaskaNative_B02001: lower vs avg (1067 vs 2641) | job_growth: lower vs avg (-0.01773 vs 0.02067),Stagnating Industrial Towns,Slow-Growth Factory Markets,Post-Boom Manufacturing Metros,Stagnating Industrial Towns,Lower-growth metros with an industrial footprint and weaker momentum.,"Often more affordable, but fewer fast-growth opportunities."
12940,4,Warmer / More diverse,SomeOtherRace_B02001: higher vs avg (3.048e+04 vs 2.397e+04) | TwoOrMoreRaces_B02001: higher vs avg (4.413e+04 vs 3.8e+04) | AsianAlone_B02001: lower vs avg (9770 vs 2.059e+04) | BlackAlone_B02001: higher vs avg (4.322e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (946.3 vs 885.9),Young Frontier Growth Metros,Boomtown Starter Cities,Younger Work-First Metros,Young Frontier Metros,Younger-leaning metros with a more work-first economic footprint (including resource-linked areas) and somewhat higher safety volatility.,"Energy and youth skew, but less stability/amenity polish and potentially higher crime risk.",21,High-rent / More educated,BlackAlone_B02001: higher vs avg (6.494e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (1385 vs 885.9) | AmericanIndianAlaskaNative_B02001: higher vs avg (4659 vs 2641) | water_area_sqmi: higher vs avg (202.1 vs 135.7) | water_area_m2: higher vs avg (5.236e+08 vs 3.514e+08),Young Government & Nightlife Hubs,Active Risk-Tradeoff Cities,Walkable Young Metros,Active Risk-Tradeoff Cities,"Younger metros with more activity and walkability, but elevated violent-crime risk.",Lifestyle/access vs safety.
12980,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,1,Low-rent / Less diverse,annual_snowfall: lower vs avg (1.599 vs 9.316) | population_growth: lower vs avg (-0.02446 vs 0.01364) | current_smoking_share: higher vs avg (17.35 vs 15.34) | AmericanIndianAlaskaNative_B02001: lower vs avg (1067 vs 2641) | job_growth: lower vs avg (-0.01773 vs 0.02067),Stagnating Industrial Towns,Slow-Growth Factory Markets,Post-Boom Manufacturing Metros,Stagnating Industrial Towns,Lower-growth metros with an industrial footprint and weaker momentum.,"Often more affordable, but fewer fast-growth opportunities."
13020,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,20,Less diverse / Higher unemployment,annual_snowfall: higher vs avg (10.73 vs 9.316) | temp_seasonality: higher vs avg (48.76 vs 41.41) | jan_avg_temp: lower vs avg (24.54 vs 34.76) | industry_ag_forestry_mining_share: higher vs avg (3.877 vs 3.419) | cluster: lower vs avg (1 vs 2.039),Cold-Season Worktowns,Seasonal Recreation & Work Metros,Snow-Season Blue-Collar Mix,Cold-Season Worktowns,Seasonal metros with colder winters and a work-oriented mix.,Winter + lifestyle-health risk signals.
13060,3,Lower poverty / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",13,Warmer / Lower poverty,BlackAlone_B02001: lower vs avg (3.402e+04 vs 4.264e+04) | water_area_sqmi: lower vs avg (116.3 vs 135.7) | water_area_m2: lower vs avg (3.012e+08 vs 3.514e+08) | poverty_rate: higher vs avg (22.19 vs 14.67) | job_growth: higher vs avg (0.08637 vs 0.02067),Warm Comfort Metros,Sunbelt Sweet-Spot Cities,Warm & Doing-Well Hubs,Sunbelt Sweet-Spot Cities,Warmer metros with better poverty outcomes.,Some may be car-dependent; housing can be trending up.
13100,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,14,Snowier / Less diverse,annual_snowfall: higher vs avg (25.6 vs 9.316) | industry_manufacturing_share: higher vs avg (22.12 vs 12.75) | water_area_sqmi: lower vs avg (62.41 vs 135.7) | water_area_m2: lower vs avg (1.616e+08 vs 3.514e+08) | snow_binary: higher vs avg (0.6667 vs 0.2727),Hard-Winter Factory Towns,Old-School Snowbelt Industry,Snowbelt Blue-Collar Strongholds,Snowbelt Blue-Collar Strongholds,"Cold, manufacturing-heavy snowbelt metros with lower diversity and fewer leisure-economy signals.",Winter + fewer lifestyle amenities; often more affordable.
13140,4,Warmer / More diverse,SomeOtherRace_B02001: higher vs avg (3.048e+04 vs 2.397e+04) | TwoOrMoreRaces_B02001: higher vs avg (4.413e+04 vs 3.8e+04) | AsianAlone_B02001: lower vs avg (9770 vs 2.059e+04) | BlackAlone_B02001: higher vs avg (4.322e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (946.3 vs 885.9),Young Frontier Growth Metros,Boomtown Starter Cities,Younger Work-First Metros,Young Frontier Metros,Younger-leaning metros with a more work-first economic footprint (including resource-linked areas) and somewhat higher safety volatility.,"Energy and youth skew, but less stability/amenity polish and potentially higher crime risk.",13,Warmer / Lower poverty,BlackAlone_B02001: lower vs avg (3.402e+04 vs 4.264e+04) | water_area_sqmi: lower vs avg (116.3 vs 135.7) | water_area_m2: lower vs avg (3.012e+08 vs 3.514e+08) | poverty_rate: higher vs avg (22.19 vs 14.67) | job_growth: higher vs avg (0.08637 vs 0.02067),Warm Comfort Metros,Sunbelt Sweet-Spot Cities,Warm & Doing-Well Hubs,Sunbelt Sweet-Spot Cities,Warmer metros with better poverty outcomes.,Some may be car-dependent; housing can be trending up.
13180,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,14,Snowier / Less diverse,annual_snowfall: higher vs avg (25.6 vs 9.316) | industry_manufacturing_share: higher vs avg (22.12 vs 12.75) | water_area_sqmi: lower vs avg (62.41 vs 135.7) | water_area_m2: lower vs avg (1.616e+08 vs 3.514e+08) | snow_binary: higher vs avg (0.6667 vs 0.2727),Hard-Winter Factory Towns,Old-School Snowbelt Industry,Snowbelt Blue-Collar Strongholds,Snowbelt Blue-Collar Strongholds,"Cold, manufacturing-heavy snowbelt metros with lower diversity and fewer leisure-economy signals.",Winter + fewer lifestyle amenities; often more affordable.
13220,3,Lower poverty / Lower-income,stroke_share: higher vs avg (4.639 vs 3.862) | poverty_rate: higher vs avg (19.46 vs 14.67) | diabetes_share: higher vs avg (15.61 vs 12.94) | AmericanIndianAlaskaNative_B02001: lower vs avg (1491 vs 2641) | physical_inactivity_share: higher vs avg (32.46 vs 27.47),Struggling Health-Burdened Metros,Hardship & Health Challenge Cities,Underserved Recovery Regions,Hardship & Health Challenge Metros,Metros that stand out for higher poverty and multiple adverse health indicators—places where affordability may exist but outcomes lag.,"Lower cost potential, but weaker public-health profile and often fewer high-opportunity signals.",9,Less diverse / Lower-income,annual_snowfall: lower vs avg (6.173 vs 9.316) | arthritis_share: higher vs avg (35.28 vs 28.49) | coronary_heart_disease_share: higher vs avg (9.036 vs 7.237) | current_smoking_share: higher vs avg (19.2 vs 15.34) | stroke_share: higher vs avg (4.63 vs 3.862),Lower-Income Homogeneous Metros,Small-Market Traditions,Budget Traditional Hubs,Budget Traditional Hubs,Metros that skew less diverse and lower income vs average.,Lower costs may exist; fewer big-city network effects.
13260,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,14,Snowier / Less diverse,annual_snowfall: higher vs avg (25.6 vs 9.316) | industry_manufacturing_share: higher vs avg (22.12 vs 12.75) | water_area_sqmi: lower vs avg (62.41 vs 135.7) | water_area_m2: lower vs avg (1.616e+08 vs 3.514e+08) | snow_binary: higher vs avg (0.6667 vs 0.2727),Hard-Winter Factory Towns,Old-School Snowbelt Industry,Snowbelt Blue-Collar Strongholds,Snowbelt Blue-Collar Strongholds,"Cold, manufacturing-heavy snowbelt metros with lower diversity and fewer leisure-economy signals.",Winter + fewer lifestyle amenities; often more affordable.
13300,4,Warmer / More diverse,SomeOtherRace_B02001: higher vs avg (3.048e+04 vs 2.397e+04) | TwoOrMoreRaces_B02001: higher vs avg (4.413e+04 vs 3.8e+04) | AsianAlone_B02001: lower vs avg (9770 vs 2.059e+04) | BlackAlone_B02001: higher vs avg (4.322e+04 vs 4.264e+04) | violent_crime_count: higher vs avg (946.3 vs 885.9),Young Frontier Growth Metros,Boomtown Starter Cities,Younger Work-First Metros,Young Frontier Metros,Younger-leaning metros with a more work-first economic footprint (including resource-linked areas) and somewhat higher safety volatility.,"Energy and youth skew, but less stability/amenity polish and potentially higher crime risk.",19,Lower poverty / Lower-income,industry_ag_forestry_mining_share: higher vs avg (6.938 vs 3.419) | age_22_34_share: higher vs avg (11.3 vs 9.324) | physical_inactivity_share: higher vs avg (35.28 vs 27.47) | poverty_rate: higher vs avg (20.87 vs 14.67) | MedianAge_B01002: lower vs avg (34.47 vs 39.81),Rough-Edge Boomtowns,Young Resource Metros,Frontier Risk-Reward Cities,Frontier Risk-Reward Cities,Younger resource-linked metros with higher crime and hardship signals—high-variance places.,Opportunity can exist; stability/safety can lag.
13340,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,14,Snowier / Less diverse,annual_snowfall: higher vs avg (25.6 vs 9.316) | industry_manufacturing_share: higher vs avg (22.12 vs 12.75) | water_area_sqmi: lower vs avg (62.41 vs 135.7) | water_area_m2: lower vs avg (1.616e+08 vs 3.514e+08) | snow_binary: higher vs avg (0.6667 vs 0.2727),Hard-Winter Factory Towns,Old-School Snowbelt Industry,Snowbelt Blue-Collar Strongholds,Snowbelt Blue-Collar Strongholds,"Cold, manufacturing-heavy snowbelt metros with lower diversity and fewer leisure-economy signals.",Winter + fewer lifestyle amenities; often more affordable.
13380,2,More walkable / High-rent,AsianAlone_B02001: higher vs avg (9.435e+04 vs 2.059e+04) | SomeOtherRace_B02001: higher vs avg (8.914e+04 vs 2.397e+04) | Construction_C24010: higher vs avg (1.971e+04 vs 4565) | NativeHawaiianPacificIslander_B02001: higher vs avg (2590 vs 659) | IndustryInformation_C24050: higher vs avg (1.283e+04 vs 3138),Pricey Walkable City Centers,Urban Amenity Hotspots,High-Rent Walkable Hubs,Pricey Walkable City Centers,"Dense, high-amenity, walkable metros with elevated rents and home values (often in snowier regions).",Higher costs; less space per dollar.,16,Denser / High-rent,AsianAlone_B02001: higher vs avg (2.067e+05 vs 2.059e+04) | NativeHawaiianPacificIslander_B02001: higher vs avg (7027 vs 659) | SomeOtherRace_B02001: higher vs avg (1.862e+05 vs 2.397e+04) | IndustryInformation_C24050: higher vs avg (2.495e+04 vs 3138) | Construction_C24010: higher vs avg (3.458e+04 vs 4565),Elite Urban Job Centers,High-Income High-Rent Capitals,Top-Tier Career Cities,Top-Tier Career Cities,"Dense, expensive, high-income metros with strong professional job mix.",Cost and competition; less space.
13420,1,Less diverse / Cooler,annual_snowfall: higher vs avg (19.93 vs 9.316) | water_area_sqmi: lower vs avg (98.3 vs 135.7) | water_area_m2: lower vs avg (2.546e+08 vs 3.514e+08) | industry_manufacturing_share: higher vs avg (17.22 vs 12.75) | temp_seasonality: higher vs avg (49.23 vs 41.41),Snowbelt Factory Towns,Cold-Weather Manufacturing Metros,Seasonal Rust-Belt Hubs,Snowbelt Manufacturing Hubs,"Cold, highly seasonal metros with heavier manufacturing presence—classic snowbelt profiles.",Tough winters; amenities can be more limited than warmer/coastal metros.,11,Lower violent crime / Weak population growth,water_area_sqmi: higher vs avg (198 vs 135.7) | water_area_m2: higher vs avg (5.129e+08 vs 3.514e+08) | annual_snowfall: lower vs avg (4.648 vs 9.316) | age_22_34_share: higher vs avg (12.73 vs 9.324) | population_growth: lower vs avg (-0.05182 vs 0.01364),Safe but Slow Metros,Quiet Stability Markets,Low-Crime Slow-Growth Cities,Safe but Slow Metros,Lower-crime metros that aren’t growing quickly.,Stability over dynamism; fewer breakout opportunities.
13460,0,Expensive housing / High-rent,water_area_sqmi: higher vs avg (309.3 vs 135.7) | water_area_m2: higher vs avg (8.01e+08 vs 3.514e+08) | NativeHawaiianPacificIslander_B02001: lower vs avg (632.9 vs 659) | TwoOrMoreRaces_B02001: higher vs avg (3.867e+04 vs 3.8e+04) | IndustryFinanceRealEstate_C24050: lower vs avg (1.071e+04 vs 1.115e+04),Affluent Retirement Growth Metros,High-Cost Lifestyle Hubs,Upscale Sun-Seeker Enclaves,Affluent Retirement Growth Metros,"Older-leaning metros with above-average home values and rents, often with a lifestyle/leisure tilt and solid recent growth.",High cost of living; less starter-city friendly.,15,Expensive housing / High-rent,water_area_sqmi: higher vs avg (191.4 vs 135.7) | water_area_m2: higher vs avg (4.957e+08 vs 3.514e+08) | MedianHomeValue_B25077: higher vs avg (4.748e+05 vs 2.394e+05) | population_growth: higher vs avg (0.09264 vs 0.01364) | age_65_plus_share: higher vs avg (27.14 vs 20.81),Upscale Healthy Growth Metros,High-Cost Growth & Wellness,Booming Affluent Enclaves,Upscale Healthy Growth Metros,"High-cost, fast-growing metros with comparatively better health signals.",Expensive; can feel exclusive.
13540,0,Expensive housing / High-rent,water_area_sqmi: higher vs avg (309.3 vs 135.7) | water_area_m2: higher vs avg (8.01e+08 vs 3.514e+08) | NativeHawaiianPacificIslander_B02001: lower vs avg (632.9 vs 659) | TwoOrMoreRaces_B02001: higher vs avg (3.867e+04 vs 3.8e+04) | IndustryFinanceRealEstate_C24050: lower vs avg (1.071e+04 vs 1.115e+04),Affluent Retirement Growth Metros,High-Cost Lifestyle Hubs,Upscale Sun-Seeker Enclaves,Affluent Retirement Growth Metros,"Older-leaning metros with above-average home values and rents, often with a lifestyle/leisure tilt and solid recent growth.",High cost of living; less starter-city friendly.,17,Cooler / Less diverse,annual_snowfall: higher vs avg (23.83 vs 9.316) | water_area_sqmi: higher vs avg (183.5 vs 135.7) | water_area_m2: higher vs avg (4.754e+08 vs 3.514e+08) | age_65_plus_share: higher vs avg (24.96 vs 20.81) | MedianAge_B01002: higher vs avg (44.7 vs 39.81),Older Snowbelt Settlers,Cold-Climate Retirement Towns,Snowy Mature Markets,Snowy Mature Markets,Snowbelt metros with an older age profile and somewhat better obesity outcomes.,Winter; slower youth/career churn.
