cbsa_code,cbsa_name,cbsa_type,centroid_lat,centroid_lon,station_id,station_name,station_distance_km,avg_annual_temp,jan_avg_temp,jul_avg_temp,annual_precipitation,annual_snowfall,n_months_available,has_complete_year,temp_seasonality,snow_binary
38460,"Plattsburgh, NY Micro Area",2,44.752712,-73.705643,USC00301966,"DANNEMORA, NY US",3.90916897,45.36219178,19.4,69.8,41.34,,12,TRUE,50.4,0
37460,"Panama City-Panama City Beach, FL Metro Area",1,30.273241,-85.642089,USC00086842,"PANAMA CITY 5N, FL US",3.210450657,69.48,53.1,82.8,60.25,,12,TRUE,29.7,0
44460,"Steamboat Springs, CO Micro Area",2,40.571846,-107.825352,USC00055446,"MAYBELL, CO US",23.59721037,41.96438356,14.9,67.3,13.21,60.2,12,TRUE,52.4,1
41460,"Salina, KS Micro Area",2,38.96457,-97.663387,USC00145363,"MINNEAPOLIS, KS US",18.15959813,55.19972603,29.9,80.7,31.6,,12,TRUE,50.8,0
45460,"Terre Haute, IN Metro Area",1,39.392389,-87.347096,USW00003868,"TERRE HAUTE HULMAN RGNL AP, IN US",7.386032656,54.00520548,29.3,75.5,42.11,,12,TRUE,46.2,0
48460,"West Plains, MO Micro Area",2,36.774369,-91.887368,USC00238880,"W PLAINS, MO US",5.440644063,56.43506849,33,77.5,51.21,,12,TRUE,44.5,0
49460,"Yankton, SD Micro Area",2,43.006603,-97.388361,USW00094911,"YANKTON 2 E, SD US",14.41176644,48.98684932,20.9,76.2,29.46,39.2,12,TRUE,55.3,1
10480,"Alamosa, CO Micro Area",2,37.32264,-105.774242,USW00023061,"ALAMOSA SAN LUIS AP, CO US",15.04751862,42.93041096,15.5,66.2,7.64,31.8,12,TRUE,50.7,1
10500,"Albany, GA Metro Area",1,31.644686,-84.110718,USC00090140,"ALBANY 3 SE, GA US",12.83875756,66.34630137,48.7,81.7,53,,12,TRUE,33,0
11500,"Anniston-Oxford, AL Metro Area",1,33.770516,-85.827909,USW00013871,"ANNISTON METRO AP, AL US",20.54424995,63.58493151,44.3,80.5,51.92,,12,TRUE,36.2,0
19500,"Decatur, IL Metro Area",1,39.860237,-88.961529,USC00112193,"DECATUR WTP, IL US",3.607279741,53.31178082,27.3,75.6,41.51,,12,TRUE,48.3,0
22500,"Florence, SC Metro Area",1,34.153574,-79.806164,USW00013744,"FLORENCE RGNL AP, SC US",8.35014626,65.1169863,46.4,82.3,47.75,,12,TRUE,35.9,0
24500,"Great Falls, MT Metro Area",1,47.316575,-111.350262,USC00243753,"GREAT FALLS WFO, MT US",16.31478018,45.4539726,27.3,69.6,15.29,77.4,12,TRUE,42.3,1
31500,"Madison, IN Micro Area",2,38.783604,-85.44009,USC00126435,"N VERNON 2 ESE, IN US",27.90940304,55.25479452,32,75.3,49.88,19.2,12,TRUE,43.3,1
33500,"Minot, ND Metro Area",1,48.320242,-101.19801,USW00024013,"MINOT INTL AP, ND US",9.120159454,43.57917808,16,72.1,16.9,,12,TRUE,56.1,0
34500,"Mount Vernon, IL Micro Area",2,38.30078,-88.92421,USC00115943,"MT VERNON 3 NE, IL US",8.135354018,54.75260274,30.5,76.3,49.63,,12,TRUE,45.8,0
44500,"Stephenville, TX Micro Area",2,32.236669,-98.220545,USW00003969,"STEPHENVILLE, TX US",1.218167311,64.91369863,44.5,83.8,34.96,,12,TRUE,39.3,0
41500,"Salinas, CA Metro Area",1,36.240104,-121.315578,USC00044555,"KING CITY, CA US",16.36905305,60.54684932,51.1,69.6,10.42,,12,TRUE,18.5,0
43500,"Silver City, NM Micro Area",2,32.732087,-108.381504,USC00291910,"CLIFF 11 SE, NM US",16.1495319,56.06575342,37.5,75.3,15.41,,12,TRUE,37.8,0
45500,"Texarkana, TX-AR Metro Area",1,33.478373,-94.207162,USC00418942,"TEXARKANA, TX US",12.91633362,64.38493151,43.6,83.2,53.14,2.3,12,TRUE,39.6,1
12520,"Baker City, OR Micro Area",2,44.703427,-117.691933,USW00024130,"BAKER CITY MUNI AP, OR US",18.02743243,47.87287671,28.6,69.6,8.44,,12,TRUE,41,0
45520,"The Dalles, OR Micro Area",2,45.164536,-121.165069,USC00353402,"GOVERNMENT CAMP, OR US",47.68780475,42.73671233,31.9,58.7,91.27,244.6,12,TRUE,26.8,1
46520,"Urban Honolulu, HI Metro Area",1,21.461365,-158.201974,USC00518055,"POAMOHO EXP FM 855.2, HI US",14.46761804,73.39041096,69.4,77.1,33.46,,12,TRUE,7.7,0
12540,"Bakersfield-Delano, CA Metro Area",1,35.346629,-118.729506,USC00045100,"LORAINE 5 NNE, CA US",29.0646748,56.66,43.5,74,11.15,,12,TRUE,30.5,0
13540,"Bennington, VT Micro Area",2,43.035328,-73.111496,USW00054781,"BENNINGTON MORSE ST AP, VT US",19.43005737,47.40630137,23.9,69.8,39.98,,12,TRUE,45.9,0
20540,"Dyersburg, TN Micro Area",2,36.054196,-89.398306,USC00402680,"DYERSBURG, TN US",6.254981092,59.05643836,36.1,79,56.97,,12,TRUE,42.9,0
21540,"Escanaba, MI Micro Area",2,45.805229,-86.901938,USC00206840,"RAPID RVR 4SSE, MI US",8.375169996,42.39917808,16.8,67.4,32.92,,12,TRUE,50.6,0
22540,"Fond du Lac, WI Metro Area",1,43.754722,-88.493284,USW00004840,"FOND DU LAC CO AP, WI US",1.786525877,46.97205479,19.8,72.2,30.7,,12,TRUE,52.4,0
27540,"Jasper, IN Micro Area",2,38.373344,-86.873385,USC00122309,"DUBOIS S IN FORAGE FM, IN US",17.7977391,53.70684932,29.6,74.2,56.22,,12,TRUE,44.6,0
28540,"Ketchikan, AK Micro Area",2,55.449938,-131.106685,USW00025325,"KETCHIKAN INTL AP, AK US",39.58012417,46.14054795,36.5,59.3,155.09,,12,TRUE,22.8,0
29540,"Lancaster, PA Metro Area",1,40.041992,-76.250198,USC00364763,"LANCASTER 2NE FLTR PLT, PA US",2.228732109,54.29561644,31.5,76.7,45.22,24.2,12,TRUE,45.2,1
33540,"Missoula, MT Metro Area",1,47.069545,-114.262668,USC00240075,"ALBERTON, MT US",17.89719585,45.65369863,26.8,68.6,18.56,51.8,12,TRUE,41.8,1
32540,"McAlester, OK Micro Area",2,34.92554,-95.74813,USW00093950,"MCALESTER RGNL AP, OK US",5.778787205,62.63890411,41.2,82.8,45.02,,12,TRUE,41.6,0
37540,"Paris, TN Micro Area",2,36.325295,-88.300288,USC00400705,"BIG SANDY, TN US",21.29378987,59.66273973,37.8,79,51.27,,12,TRUE,41.2,0
38540,"Pocatello, ID Metro Area",1,42.692921,-112.228982,USC00105716,"MCCAMMON, ID US",5.373081852,46.54219178,23.3,70.8,14.65,,12,TRUE,47.5,0
40540,"Rock Springs, WY Micro Area",2,41.660328,-108.875677,USW00024027,"ROCK SPRINGS AP, WY US",16.44605158,43.92575342,21.1,70.2,5.95,,12,TRUE,49.1,0
42540,"Scranton--Wilkes-Barre, PA Metro Area",1,41.322881,-75.898188,USW00014777,"WILKES-BARRE INTL AP, PA US",14.35224133,52.05369863,28.6,74.6,40.59,40.2,12,TRUE,46,1
44540,"Sterling, CO Micro Area",2,40.728091,-103.090464,USC00052947,"FLEMING 3SW, CO US",21.40747044,51.01589041,29.3,76,16.99,40.5,12,TRUE,46.7,1
46540,"Utica-Rome, NY Metro Area",1,43.33228,-75.173189,USC00308578,"TRENTON FALLS, NY US",6.387843692,46.03287671,21.2,69.4,53.67,,12,TRUE,48.2,0
48540,"Wheeling, WV-OH Metro Area",1,39.977687,-80.854826,USC00466248,"MOUNDSVILLE, WV US",11.69102105,52.93917808,29.6,74.3,48.03,,12,TRUE,44.7,0
15580,"Butte-Silver Bow, MT Micro Area",2,45.896232,-112.660071,USW00024135,"BUTTE BERT MOONEY AP, MT US",14.49398658,40.53561644,20.7,64.7,12.06,,12,TRUE,44,0
14580,"Bozeman, MT Metro Area",1,45.518054,-111.163921,USC00241047,"BOZEMAN 6 W EXP FARM, MT US",17.22194424,44.86082192,25.7,68,17.47,,12,TRUE,42.3,0
17580,"Clovis, NM Micro Area",2,34.221551,-103.431242,USC00297008,"PORTALES, NM US",8.998293179,60.49150685,39.8,80,15.53,,12,TRUE,40.2,0
19580,"Defiance, OH Micro Area",2,41.321679,-84.486433,USW00004851,"DEFIANCE MEM AP, OH US",5.115930074,50.51561644,25.8,73.4,34.59,,12,TRUE,47.6,0
20580,"Eagle Pass, TX Metro Area",1,28.729787,-100.316678,USC00411486,"CARRIZO SPRINGS 3S, TX US",50.87041456,71.00520548,51.5,86.3,19.92,,12,TRUE,34.8,0
22580,"Forest City, NC Micro Area",2,35.402747,-81.919582,USC00313152,"FOREST CITY 8 W, NC US",11.85581006,59.24027397,39.3,78.1,50.9,,12,TRUE,38.8,0
25580,"Hastings, NE Micro Area",2,40.404569,-98.349062,USW00094949,"HASTINGS MUNI AP, NE US",23.18151484,52.15041096,27,77.2,27.24,,12,TRUE,50.2,0
30580,"Liberal, KS Micro Area",2,37.18096,-100.855257,USC00144695,"LIBERAL, KS US",17.31373633,56.13890411,34.1,79.6,20.71,12,12,TRUE,45.5,1
33580,"Mitchell, SD Micro Area",2,43.826091,-98.021652,USW00094950,"MITCHELL MUNI AP, SD US",6.669831002,47.98109589,19.6,75.8,21.24,,12,TRUE,56.2,0
31580,"Madisonville, KY Micro Area",2,37.31107,-87.542196,USC00155067,"MADISONVILLE, KY US",4.361907228,59.93972603,36.7,79.6,56.24,,12,TRUE,42.9,0
36580,"Oneonta, NY Micro Area",2,42.629776,-75.028841,USC00301752,"COOPERSTOWN, NY US",12.77310395,43.45452055,19.5,66.5,50.75,,12,TRUE,47,0
37580,"Paris, TX Micro Area",2,33.646445,-95.295089,USC00416794,"PARIS, TX US",24.58570864,65.2660274,43.1,85.6,51.24,,12,TRUE,42.5,0
42580,"Seaford, DE Micro Area",2,38.673227,-75.337024,USW00013764,"GEORGETOWN SUSSEX CO AP, DE US",2.619158171,58.20739726,37.1,79.3,44.19,,12,TRUE,42.2,0
11620,"Ardmore, OK Micro Area",2,34.251848,-97.287927,USC00344001,"HEALDTON 3 E, OK US",12.34138868,61.55506849,39.5,82.3,37.24,,12,TRUE,42.8,0
12620,"Bangor, ME Metro Area",1,45.409284,-68.666616,USC00174683,"LINCOLN SANITARY DISTRICT/WTP, ME US",12.92701155,43.65479452,16.4,69.6,46.66,,12,TRUE,53.2,0
14620,"Bradford, PA Micro Area",2,41.81459,-78.572463,USW00004751,"BRADFORD RGNL AP, PA US",5.76578965,46.10712329,23.2,67.2,42.98,,12,TRUE,44,0
15620,"Cadillac, MI Micro Area",2,44.328738,-85.326429,USW00014817,"CADILLAC, MI US",8.975846885,44.85534247,20.2,69.4,36.97,,12,TRUE,49.2,0
19620,"Del Rio, TX Micro Area",2,29.875285,-101.143324,USC00415048,"LANGTRY, TX US",40.87326578,70.60931507,49.6,87.3,14.05,,12,TRUE,37.7,0
32620,"McComb, MS Micro Area",2,31.147972,-90.250227,USW00093919,"MCCOMB/PIKE CO/JOHN E LEWIS AP, MS US",21.3411959,66.83726027,49.1,81.3,58.42,,12,TRUE,32.2,0
31620,"Magnolia, AR Micro Area",2,33.223038,-93.232843,USC00034548,"MAGNOLIA, AR US",6.149729141,62.93506849,42.5,81.4,56.65,,12,TRUE,38.9,0
38620,"Ponca City, OK Micro Area",2,36.814885,-97.143862,USW00013969,"PONCA CITY MUNI AP, OK US",9.463078154,60.07123288,36.8,82.9,31.2,,12,TRUE,46.1,0
40620,"Rolla, MO Micro Area",2,37.866326,-91.790349,USC00237263,"ROLLA MISSOURI S&T, MO US",10.12659409,56.76,32.1,79.1,48.08,15.9,12,TRUE,47,1
43620,"Sioux Falls, SD-MN Metro Area",1,43.525658,-96.875416,USC00397666,"SIOUX FALLS WFO AP, SD US",13.60355448,47.02027397,17,75.1,29.13,,12,TRUE,58.1,0
45620,"Thomasville, GA Micro Area",2,30.86301,-84.058195,USC00091463,"CAIRO 1SW, GA US",15.22322787,66.83726027,50.1,80.5,50.54,,12,TRUE,30.4,0
46620,"Uvalde, TX Micro Area",2,29.350308,-99.768427,USW00012962,"HONDO MUNI AP, TX US",57.60094749,70.23506849,51.9,85,22.35,,12,TRUE,33.1,0
47620,"Warren, PA Micro Area",2,41.834298,-79.298182,USC00361362,"CHANDLERS VALLEY 1SE, PA US",10.64212081,45.57315068,22.4,67.3,51.58,,12,TRUE,44.9,0
21640,"Eufaula, AL-GA Micro Area",2,31.867281,-85.335032,USW00063872,"WEEDON FLD AP, AL US",21.58870466,67.36136986,49.4,83,53.76,,12,TRUE,33.6,0
17650,"Cody, WY Micro Area",2,44.492387,-109.593597,USC00487031,"PAHASKA, WY US",29.41648646,38.07068493,19.6,61.1,27.52,180.6,12,TRUE,41.5,1
10660,"Albert Lea, MN Micro Area",2,43.674202,-93.350289,USC00210075,"ALBERT LEA 3SE, MN US",8.485433461,45.53232877,14.8,72.8,36.64,42.2,12,TRUE,58,1
11660,"Arkadelphia, AR Micro Area",2,34.053316,-93.176208,USC00030220,"ARKADELPHIA 2 N, AR US",14.72371622,62.80410959,41.7,81.9,56.31,1.6,12,TRUE,40.2,1
14660,"Brainerd, MN Micro Area",2,46.767291,-94.223862,USC00216547,"PINE RVR DAM, MN US",13.97463495,42.04630137,10.8,70.7,28.72,,12,TRUE,59.9,0
16660,"Charleston-Mattoon, IL Micro Area",2,39.51368,-88.220782,USC00111436,"CHARLESTON, IL US",6.334539749,55.46273973,29.6,77.4,45.89,,12,TRUE,47.8,0
21660,"Eugene-Springfield, OR Metro Area",1,43.928334,-122.897581,USC00355050,"LOOKOUT PT DAM, OR US",11.135589,53.53232877,41.9,67.5,44.79,,12,TRUE,25.6,0
22660,"Fort Collins-Loveland, CO Metro Area",1,40.658093,-105.486764,USC00054135,"HOURGLASS RSVR, CO US",14.81858308,37.78794521,20.9,59.1,25.43,,12,TRUE,38.2,0
23660,"Galesburg, IL Micro Area",2,40.930945,-90.213792,USC00114780,"KNOXVILLE, IL US",7.119421588,50.62082192,23.1,74.3,41.87,26.4,12,TRUE,51.2,1
28660,"Killeen-Temple, TX Metro Area",1,31.20273,-97.789638,USC00413485,"GATESVILLE, TX US",24.96903557,67.51863014,48.2,84.7,37.66,,12,TRUE,36.5,0
29660,"Laramie, WY Micro Area",2,41.665514,-105.721883,USC00488808,"SYBILLE RSCH UNIT, WY US",30.82051344,45.12821918,25.3,69,14.94,80.1,12,TRUE,43.7,1
34660,"Murray, KY Micro Area",2,36.620978,-88.274086,USC00155694,"MURRAY, KY US",3.205809651,59.1660274,36.1,79.7,60.33,7.3,12,TRUE,43.6,1
32660,"McMinnville, TN Micro Area",2,35.67825,-85.777343,USC00405882,"MC MINNVILLE, TN US",0.753479979,60.82246575,41,78.4,55.72,,12,TRUE,37.4,0
44660,"Stillwater, OK Micro Area",2,36.079225,-96.975255,USW00053926,"STILLWATER 2 W, OK US",11.29506525,60.66684932,38,82.8,36.36,,12,TRUE,44.8,0
41660,"San Angelo, TX Metro Area",1,31.36531,-100.659418,USC00417944,"SAN ANGELO WFO, TX US",15.67918032,65.85013699,45.3,83.5,21.9,1.4,12,TRUE,38.2,1
43660,"Snyder, TX Micro Area",2,32.744353,-100.913346,USC00418433,"SNYDER, TX US",3.825658063,63.68520548,42.9,82.8,22.89,,12,TRUE,39.9,0
46660,"Valdosta, GA Metro Area",1,30.827158,-83.243555,USW00093845,"VALDOSTA RGNL AP, GA US",5.888941396,68.82,52.5,82.6,45.92,,12,TRUE,30.1,0
48660,"Wichita Falls, TX Metro Area",1,33.776144,-98.501907,USW00013966,"WICHITA FALLS MUNI AP, TX US",22.52780477,64.24136986,42.8,84.8,28.72,3.4,12,TRUE,42,1
23680,"Gallipolis, OH Micro Area",2,38.817046,-82.301746,USC00333029,"GALLIPOLIS, OH US",10.40862181,55.52,32.3,76.1,47.62,,12,TRUE,43.8,0
13700,"Big Spring, TX Micro Area",2,32.30343,-101.438721,USW00023041,"BIG SPRING, TX US",6.73300341,65.29917808,44.6,83.9,19.98,,12,TRUE,39.3,0
14700,"Branson, MO Micro Area",2,36.649827,-93.042819,USC00236460,"OZARK BEACH, MO US",6.383707565,58.34109589,35.6,79.7,48.09,,12,TRUE,44.1,0
16700,"Charleston-North Charleston, SC Metro Area",1,33.01754,-80.009947,USW00013880,"CHARLESTON INTL AP, SC US",13.52534251,67.19424658,49.9,82.6,52.86,0.6,12,TRUE,32.7,1
19700,"Deming, NM Micro Area",2,32.184523,-107.747191,USW00023078,"DEMING MUNI AP, NM US",8.992208445,61.95863014,42,81.5,9.04,,12,TRUE,39.5,0
21700,"Eureka-Arcata, CA Micro Area",2,40.706655,-123.926176,USW00024213,"EUREKA WFO WOODLEY ISLAND, CA US",22.80679357,52.70109589,47.7,57.9,38.96,0,12,TRUE,10.2,0
22700,"Fort Dodge, IA Micro Area",2,42.433579,-94.175831,USC00132999,"FT DODGE 5NNW, IA US",16.8046984,46.64,17,72.5,39.01,,12,TRUE,55.5,0
23700,"Gallup, NM Micro Area",2,35.584062,-108.253294,USC00293428,"GALLUP SAND & GRAVEL, NM US",41.15120077,50.56767123,29.3,72.7,11.87,21.5,12,TRUE,43.4,1
26700,"Huron, SD Micro Area",2,44.418265,-98.279422,USW00014936,"HURON RGNL AP, SD US",5.004364757,46.10246575,16.6,74.5,23.54,45.1,12,TRUE,57.9,1
25700,"Hays, KS Micro Area",2,38.914597,-99.317313,USC00143523,"HAYS, KS US",5.303792191,56.55972603,33.9,80.8,25.23,14.1,12,TRUE,46.9,1
29700,"Laredo, TX Metro Area",1,27.760799,-99.340752,USC00412906,"ENCINAL, TX US",24.48027427,72.16164384,54.5,85.9,24.4,,12,TRUE,31.4,0
32700,"McPherson, KS Micro Area",2,38.395812,-97.647489,USC00145152,"MCPHERSON, KS US",3.88989202,55.96739726,31.3,80.8,33.03,,12,TRUE,49.5,0
40700,"Roseburg, OR Micro Area",2,43.286328,-123.154476,USC00359461,"WINCHESTER, OR US",16.12291986,55.07315068,42,71.2,35.73,,12,TRUE,29.2,0
43700,"Somerset, KY Micro Area",2,37.107428,-84.576969,USC00157510,"SOMERSET 2 N, KY US",3.670836791,58.63506849,36.6,78,56.93,,12,TRUE,41.4,0
42700,"Sebring, FL Metro Area",1,27.34108,-81.342353,USC00080236,"ARCHBOLD BIO STN, FL US",17.71971449,73.07753425,61.4,81.7,52.74,0,12,TRUE,20.3,0
45700,"Tifton, GA Micro Area",2,31.592714,-83.572994,USC00098703,"TIFTON, GA US",18.6840648,66.11013699,48.7,81.4,49.3,,12,TRUE,32.7,0
14720,"Breckenridge, CO Micro Area",2,39.47505,-106.202071,USC00051660,"CLIMAX, CO US",12.03937785,32.71863014,14.3,54.1,26.54,301.7,12,TRUE,39.8,1
13740,"Billings, MT Metro Area",1,45.63714,-108.832361,USC00244506,"JOLIET, MT US",22.90192971,44.18575342,24.6,68.7,15.26,54.7,12,TRUE,44.1,1
17740,"Coldwater, MI Micro Area",2,41.918455,-85.066885,USC00201675,"COLDWATER ST SCHOOL, MI US",7.843079843,48.51589041,23.8,71.4,40.67,35.6,12,TRUE,47.6,1
21740,"Evanston, WY-UT Micro Area",2,41.412124,-110.760958,USW00004111,"EVANSTON BURNS FLD, WY US",27.30728113,42.70438356,21.2,68,8.52,,12,TRUE,46.8,0
24740,"Greenville, MS Micro Area",2,33.273174,-90.944446,USC00228445,"STONEVILLE EXP STN, MS US",17.83650107,64.66630137,43.6,82.2,57.23,,12,TRUE,38.6,0
26740,"Hutchinson, KS Micro Area",2,37.948185,-98.078346,USC00143930,"HUTCHINSON 10 SW, KS US",4.669899538,55.60575342,31.2,80.3,30.55,,12,TRUE,49.1,0
25740,"Helena, MT Metro Area",1,46.715671,-112.1352,USW00024144,"HELENA RGNL AP, MT US",17.92480309,45.8909589,24.4,71.6,11.59,37.6,12,TRUE,47.2,1
31740,"Manhattan, KS Metro Area",1,39.268424,-96.562242,USC00148259,"TUTTLE CREEK LAKE, KS US",3.955825798,54.15452055,28.5,78.8,35.76,,12,TRUE,50.3,0
35740,"Norfolk, NE Micro Area",2,42.04313,-97.487952,USC00255997,"NORFOLK 4W, NE US",1.595211619,48.40273973,21.5,74.2,27.51,,12,TRUE,52.7,0
38740,"Poplar Bluff, MO Micro Area",2,36.71518,-90.40313,USC00236791,"POPLAR BLUFF, MO US",4.744242839,58.98767123,35.1,80.7,57.65,,12,TRUE,45.6,0
40740,"Roswell, NM Micro Area",2,33.361604,-104.469837,USW00023009,"ROSWELL IND AIR PK, NM US",6.997250795,63.53178082,42.3,83.4,11.11,8.6,12,TRUE,41.1,1
44740,"Storm Lake, IA Micro Area",2,42.741522,-95.141432,USC00137979,"STORM LAKE, IA US",11.34332427,47.52246575,18.1,73.8,33.69,,12,TRUE,55.7,0
42740,"Sedalia, MO Micro Area",2,38.727367,-93.285207,USC00237632,"SEDALIA WTP, MO US",7.927666707,54.10739726,29.2,77.1,42.9,,12,TRUE,47.9,0
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",1,33.023604,-116.776117,USW00053120,"RAMONA AP, CA US",13.11312441,61.93123288,51.9,74.3,13.71,,12,TRUE,22.4,0
45740,"Toccoa, GA Micro Area",2,34.553582,-83.290588,USC00098740,"TOCCOA, GA US",4.695556615,61.95342466,42.6,79.6,58.49,,12,TRUE,37,0
49740,"Yuma, AZ Metro Area",1,32.773942,-113.910905,USC00028396,"TACNA 3 NE, AZ US",5.772461791,73.69315068,53.7,95,3.46,,12,TRUE,41.3,0
40760,"Ruidoso, NM Micro Area",2,33.740841,-105.449805,USC00297649,"RUIDOSO, NM US",45.86919597,51.17890411,35.1,67.8,20.13,,12,TRUE,32.7,0
41760,"Sandpoint, ID Micro Area",2,48.324634,-116.62745,USC00108137,"SANDPOINT EXP STN, ID US",5.857733135,46.27643836,28.1,67.5,37.19,,12,TRUE,39.4,0
43760,"Sonora, CA Micro Area",2,38.021434,-119.964733,USC00041697,"CHERRY VALLEY DAM, CA US",6.720472158,55.32164384,41.2,74.7,45.96,,12,TRUE,33.5,0
10780,"Alexandria, LA Metro Area",1,31.325348,-92.546803,USW00093915,"ALEXANDRIA INTL AP, LA US",1.528689988,67.34958904,49.1,82.7,54.29,,12,TRUE,33.6,0
13780,"Binghamton, NY Metro Area",1,42.163928,-76.022943,USW00004725,"BINGHAMTON, NY US",5.059278296,46.9090411,23.2,69.8,44.44,79,12,TRUE,46.6,1
17780,"College Station-Bryan, TX Metro Area",1,30.754392,-96.488537,USW00003904,"COLLEGE STN, TX US",21.85579426,69.86739726,51.4,85.4,40.14,,12,TRUE,34,0
15780,"Camden, AR Micro Area",2,33.567513,-92.708217,USC00031152,"CAMDEN 1, AR US",10.97759337,62.55232877,42.1,81.4,54.14,2.2,12,TRUE,39.3,1
22780,"Fort Leonard Wood, MO Micro Area",2,37.824835,-92.207022,USC00238777,"WAYNESVILLE 2 W, MO US",2.530129883,56.8090411,33.6,77.9,48.4,,12,TRUE,44.3,0
23780,"Garden City, KS Micro Area",2,38.049808,-100.739967,USC00142980,"GARDEN CITY EXP STN, KS US",8.932938458,54.90876712,31.6,79.6,18.68,14.6,12,TRUE,48,1
40780,"Russellville, AR Micro Area",2,35.199586,-93.252763,USC00031838,"DARDANELLE, AR US",8.649181858,62.09780822,40.3,82.1,53.32,3.5,12,TRUE,41.8,1
45780,"Toledo, OH Metro Area",1,41.544357,-83.690777,USW00094830,"TOLEDO EXPRESS AP, OH US",10.43561831,52.3909589,27.6,75.5,37.99,35.4,12,TRUE,47.9,1
47780,"Washington, IN Micro Area",2,38.69609,-87.076943,USC00129253,"WASHINGTON 1 W, IN US",11.81648169,56.79780822,32.6,77.2,51.44,,12,TRUE,44.6,0
48780,"Williston, ND Micro Area",2,48.355765,-103.501333,USW00094014,"WILLISTON SLOULIN INTL AP, ND US",22.56878372,42.23835616,14.6,71.6,14.94,,12,TRUE,57,0
19810,"Detroit Lakes, MN Micro Area",2,46.937629,-95.741757,USC00212142,"DETROIT LAKES 1 NNE, MN US",13.32838595,40.29534247,9,68.1,27.62,,12,TRUE,59.1,0
11820,"Astoria, OR Micro Area",2,46.024509,-123.705037,USW00094224,"ASTORIA RGNL AP, OR US",20.09973108,51.42054795,43.7,60.6,71.48,,12,TRUE,16.9,0
10820,"Alexandria, MN Micro Area",2,45.936835,-95.462155,USW00014910,"ALEXANDRIA MUNI AP, MN US",9.30461581,42.90630137,11.7,71.6,26.01,,12,TRUE,59.9,0
15820,"Campbellsville, KY Micro Area",2,37.315476,-85.442981,USC00153430,"GREENSBURG, KY US",8.272104838,57.1309589,34.7,77.3,52.41,,12,TRUE,42.6,0
16820,"Charlottesville, VA Metro Area",1,37.949084,-78.593206,USC00441593,"CHARLOTTESVILLE 2W, VA US",11.18244851,57.76876712,36.3,78.3,48.43,17,12,TRUE,42,1
17820,"Colorado Springs, CO Metro Area",1,38.845507,-104.638728,USW00093037,"COLORADO SPRINGS MUNI AP, CO US",5.833365623,50.9660274,31.9,73,14.64,31.4,12,TRUE,41.1,1
20820,"Effingham, IL Micro Area",2,39.155051,-88.437879,USC00112687,"EFFINGHAM 3SW, IL US",16.6034339,54.78520548,29.2,77.2,45.63,,12,TRUE,48,0
21820,"Fairbanks-College, AK Metro Area",1,64.670454,-146.496061,USC00506581,"N POLE, AK US",40.57230485,28.35863014,-9.8,62.3,14.71,,12,TRUE,72.1,0
22820,"Fort Morgan, CO Micro Area",2,40.263159,-103.81221,USC00053038,"FT MORGAN, CO US",4.952918817,50.2309589,27.1,75.4,14.63,27.4,12,TRUE,48.3,1
25820,"Hereford, TX Micro Area",2,34.940766,-102.607564,USC00414098,"HEREFORD, TX US",23.3719286,57.7969863,36.4,78.8,18.78,,12,TRUE,42.4,0
28820,"Kinston, NC Micro Area",2,35.240066,-77.635514,USC00314689,"KINSTON AG RSCH, NC US",8.592160938,64.20027397,46,81,54.09,,12,TRUE,35,0
31820,"Manitowoc, WI Micro Area",2,44.156137,-87.577352,USC00478672,"TWO RIVERS, WI US",1.637770711,44.7709589,20.3,68.3,34.41,51.5,12,TRUE,48,1
35820,"North Platte, NE Micro Area",2,41.141344,-100.697352,USW00024023,"NORTH PLATTE RGNL AP, NE US",3.224685414,50.14136986,26.7,76.1,22.18,33.7,12,TRUE,49.4,1
38820,"Port Angeles, WA Micro Area",2,48.110903,-123.88986,USW00094266,"PORT ANGELES INTL AP, WA US",29.08704323,48.52109589,39.4,59.7,28.48,,12,TRUE,20.3,0
45820,"Topeka, KS Metro Area",1,39.041389,-95.802639,USC00148171,"TOPEKA - NWS, KS US",15.26997853,55.26410959,30.1,78.5,37.57,,12,TRUE,48.4,0
46820,"Vermillion, SD Micro Area",2,42.91615,-96.980468,USC00391579,"CENTERVILLE 6 SE, SD US",15.41866928,46.67205479,17.6,73.8,27.59,33.3,12,TRUE,56.2,1
48820,"Willmar, MN Micro Area",2,45.152714,-95.004981,USC00219001,"WILLMAR 5N, MN US",5.903972698,43.28164384,12,71.7,29.93,,12,TRUE,59.7,0
49820,"Zapata, TX Micro Area",2,26.996981,-99.182603,USC00413060,"FALCON DAM, TX US",49.00910148,76.61561644,59.9,88.8,19.71,,12,TRUE,28.9,0
25840,"Hermiston-Pendleton, OR Micro Area",2,45.544602,-119.076191,USC00356634,"PILOT ROCK 1 SE, OR US",21.0020412,51.86821918,35.7,72.3,15.67,,12,TRUE,36.6,0
13860,"Bishop, CA Micro Area",2,36.56216,-117.404209,USW00053139,"STOVEPIPE WELLS 1 SW, CA US",23.5628604,77.58465753,53.7,102.9,1.56,,12,TRUE,49.2,0
19860,"Dickinson, ND Micro Area",2,47.119444,-102.807928,USC00322193,"DICKINSON RCH HQ, ND US",8.710523144,42.03808219,16.1,70.2,17.65,,12,TRUE,54.1,0
